8.000000000000000000e+01,1.014831191000000032e+01,3.539145353826684754e+02,4.180582671099978276e-01,1.015475884030831288e+01,1.444757706214154780e+01,3.977542794747240124e-02,3.555180227241929458e+01,6.206654383714629982e-04,4.858974314733330302e-02,1.667457250221139771e-04,1.538328758499811728e-07,9.991146792934699761e+01
8.100000000000000000e+01,1.032166521999999986e+01,3.537868905145297731e+02,4.179109218675921555e-01,1.028627043513087713e+01,1.445128282077561899e+01,3.978905075516346590e-02,3.554809657120519262e+01,6.206080183515719217e-04,4.971530008729760364e-02,1.667553038006818074e-04,1.538313246598752275e-07,9.991032874002208075e+01
8.200000000000000000e+01,1.055526120999999939e+01,3.536592702343444330e+02,4.177636355118328759e-01,1.041775857628981861e+01,1.445498976666033464e+01,3.980267948759272367e-02,3.554438968327842474e+01,6.205500603818624736e-04,5.085043924547250072e-02,1.667649864553046122e-04,1.538297809197863188e-07,9.990917996245046595e+01
8.300000000000000000e+01,1.043993241000000083e+01,3.535316744556835147e+02,4.176164076057189423e-01,1.054922335410808643e+01,1.445869790323352788e+01,3.981631416551529440e-02,3.554068160574791335e+01,6.204910176399914970e-04,5.199506685562589603e-02,1.667747719587292119e-04,1.538282445468812946e-07,9.990802169037840486e+01
8.400000000000000000e+01,1.051472062000000030e+01,3.534041030931795717e+02,4.174692377173649938e-01,1.068066485925178100e+01,1.446240723534076267e+01,3.982995480952603723e-02,3.553697233572083292e+01,6.204289374781407065e-04,5.314909019831859371e-02,1.667846592951007802e-04,1.538267154592222377e-07,9.990685401650586073e+01
8.500000000000000000e+01,1.065568256000000069e+01,3.532765560623371925e+02,4.173221254191197827e-01,1.081208317352283466e+01,1.446611775983997461e+01,3.984360144004848309e-02,3.553326187047768769e+01,6.203696813446755130e-04,5.431241758934245850e-02,1.667946474602905436e-04,1.538251935757805469e-07,9.990567703249760712e+01
8.600000000000000000e+01,1.092021002999999979e+01,3.531490332798597365e+02,4.171750702891324769e-01,1.094347838766331371e+01,1.446982948373515754e+01,3.985725407736186859e-02,3.552955020713336154e+01,6.203091304928048076e-04,5.548495836826458638e-02,1.668047354608110375e-04,1.538236788163925211e-07,9.990449082899499444e+01
8.700000000000000000e+01,1.096023938000000086e+01,3.530215346632977571e+02,4.170280719096672306e-01,1.107485058341263340e+01,1.447354240587857710e+01,3.987091274157719689e-02,3.552583734297856211e+01,6.202511418340576769e-04,5.666662288712601830e-02,1.668149223146431627e-04,1.538221711017870733e-07,9.990329549562670763e+01
8.800000000000000000e+01,1.096934858000000013e+01,3.528940601312485228e+02,4.168811298680615285e-01,1.120619984459535878e+01,1.447725652825969078e+01,3.988457745265464732e-02,3.552212327526884650e+01,6.201964703833734698e-04,5.785732249924314258e-02,1.668252070506379494e-04,1.538206703535560045e-07,9.990209112102030531e+01
8.900000000000000000e+01,1.119045488999999982e+01,3.527666096034916450e+02,4.167342437573710590e-01,1.133752626480862880e+01,1.448097186382795520e+01,3.989824823041640545e-02,3.551840800107849816e+01,6.201350924598783608e-04,5.905696954813483002e-02,1.668355887078573087e-04,1.538191764941268729e-07,9.990087779281358848e+01
9.000000000000000000e+01,1.124794142000000008e+01,3.526391830004604913e+02,4.165874131738468433e-01,1.146882992024664460e+01,1.448468840878704711e+01,3.991192509450950526e-02,3.551469151781713407e+01,6.200733946705888101e-04,6.026547735659913696e-02,1.668460663369016918e-04,1.538176894468142122e-07,9.989965559766484660e+01
9.100000000000000000e+01,1.144883199999999945e+01,3.525117802437177943e+02,4.164406377192160225e-01,1.160011089536172868e+01,1.448840616873542686e+01,3.992560806444355598e-02,3.551097382274195979e+01,6.200085215185375739e-04,6.148276021587006229e-02,1.668566389986002926e-04,1.538162091357560313e-07,9.989842462126451039e+01
9.200000000000000000e+01,1.136506134000000046e+01,3.523844012554966980e+02,4.162939169984617993e-01,1.173136925903388317e+01,1.449212513436994776e+01,3.993929715955930881e-02,3.550725491341012940e+01,6.199522188233823772e-04,6.270873337493190758e-02,1.668673057648824211e-04,1.538147354859529889e-07,9.989718494834501428e+01
9.300000000000000000e+01,1.150934628999999987e+01,3.522570459593700889e+02,4.161472506230585733e-01,1.186260510072144747e+01,1.449584531831601097e+01,3.995299239908118444e-02,3.550353478699234699e+01,6.198946905516169309e-04,6.394331302990571841e-02,1.668780657170348925e-04,1.538132684231867876e-07,9.989593666269215078e+01
9.400000000000000000e+01,1.160407024000000042e+01,3.521297142796205435e+02,4.160006382079273757e-01,1.199381849753359042e+01,1.449956672156080195e+01,3.996669380207197586e-02,3.549981344089825086e+01,6.198375398801555906e-04,6.518641631360663768e-02,1.668889179470747352e-04,1.538118078740769515e-07,9.989467984715469129e+01
9.500000000000000000e+01,1.158573939000000053e+01,3.520024061414626999e+02,4.158540793725123419e-01,1.212500952664257348e+01,1.450328934609215636e+01,3.998040138745184019e-02,3.549609087254047779e+01,6.197813662899663697e-04,6.643796128518049404e-02,1.668998615572736056e-04,1.538103537660498830e-07,9.989341458365568371e+01
9.600000000000000000e+01,1.188331791999999965e+01,3.518751214711744524e+02,4.157075737413949978e-01,1.225617827259427095e+01,1.450701320233788749e+01,3.999411517401101762e-02,3.549236707919619249e+01,6.197184647909600649e-04,6.769786691986033611e-02,1.669108956593098338e-04,1.538089060273104607e-07,9.989214095320177478e+01
9.700000000000000000e+01,1.197980551000000027e+01,3.517478601956473199e+02,4.155611209421629648e-01,1.238732480440964245e+01,1.451073828582078740e+01,4.000783518037819009e-02,3.548864205844135000e+01,6.196557367200801122e-04,6.896605309885782409e-02,1.669220193756033746e-04,1.538074645868852644e-07,9.989085903589413817e+01
9.800000000000000000e+01,1.205110651999999938e+01,3.516206222427072134e+02,4.154147206069201403e-01,1.251844919272659240e+01,1.451446459461713978e+01,4.002156142504603026e-02,3.548491580782518895e+01,6.195975565358943522e-04,7.024244059933683337e-02,1.669332318382882546e-04,1.538060293745773918e-07,9.988956891093793899e+01
9.900000000000000000e+01,1.212372620000000012e+01,3.514934075412118659e+02,4.152683723727718657e-01,1.264955151572982750e+01,1.451819213538934328e+01,4.003529392638247725e-02,3.548118832475805107e+01,6.195398514449425515e-04,7.152695108450589367e-02,1.669445321886885234e-04,1.538046003209429523e-07,9.988827065665236660e+01
1.000000000000000000e+02,1.209067094000000075e+01,3.513662160208570526e+02,4.151220758808814026e-01,1.278063184924153717e+01,1.452192091327798806e+01,4.004903270261676168e-02,3.547745960669943344e+01,6.194800214769876669e-04,7.281950709383244735e-02,1.669559195778264190e-04,1.538031773573069499e-07,9.988696435048083799e+01
